E_Q9BLI1	ensembl134518/low_complexity	TRASDJ PROTEIN (FRAGMENT).
BTSAT1	Satellite/Centromeric  
TX1_Fur1	LINE/L1 Both open reading frames of Tx1_Fur encode products closely related to those of Tx1 in Xenopus laevis. The first (bp 230_1141) shows 55% similarity over the N-terminal 190 AA;  the same region is 34% similar to the gag region of the lymphoproliferative disease virus. There are more distnat matches to GAG-[proteins of all other LTR retrotransposons.  The pol ORF (pos 1723-5625) is 53% similar to the pol product of Xenopus Tx1. The 'composite' nature of Tx1 is thus conserved, and does not represent a collaboration between two transposable elements, as was one hypothesis by Garrett et al (Mol Cell Biol 1989 Jul;9(7):3018-27). Like the closely related LINE1, multiple subfamilies are defined by the 3' UTR and Tx_Fur appears to be an old constitutent in the Fugu genome.
E_Q963W9	ensembl45110/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
autorepeat_8032	ciona_repeat
MER70-int	LTR/ERVL MER70 LTRs autonomous element -> should become ERVL70
TX1_Fur2	LINE/L1 3' end of LINE-like element ~66% identical at DNA level to Tx1_Fur1
autorepeat_8033	ciona_repeat
Hu-U3	snoRNA Human U3 rRNA cleavage c/d snoRNA |HSU3
autorepeat_8034	ciona_repeat
Dr000250	Recon
autorepeat_8035	ciona_repeat
Dr000251	Recon
autorepeat_8036	ciona_repeat
Dr000252	Recon
autorepeat_8037	ciona_repeat
autorepeat_8038	ciona_repeat
Hu-U8	snoRNA Human U8 rRNA cleavage c/d snoRNA No GENBANK entry. Literature PMID|2531075
Dr000253	Recon
autorepeat_8039	ciona_repeat
Dr000254	Recon
Dr000255	Recon
Dr000256	Recon
Dr000257	Recon
Dr000258	Recon
Dr000259	Recon
CANDYSTRIPE1_SB	DNA
PAL8A_CE	DNA/HAT
autorepeat_8040	ciona_repeat
autorepeat_8041	ciona_repeat
autorepeat_8042	ciona_repeat
autorepeat_8043	ciona_repeat
autorepeat_8044	ciona_repeat
Dr000260	Recon
autorepeat_8045	ciona_repeat
Dr000261	Recon
RT1B	DNA
autorepeat_8046	ciona_repeat
RT1C	DNA
autorepeat_8047	ciona_repeat
Dr000262	Recon
autorepeat_8048	ciona_repeat
Dr000263	Recon
autorepeat_8049	ciona_repeat
Dr000264	Recon
HELITRON3_OS	DNA/Helitron
Dr000265	Recon
Dr000266	Recon
Dr000267	Recon
Dr000268	Recon
Dr000269	Recon
(TA)n	Simple_repeat
DM_ROO	DNA
autorepeat_8050	ciona_repeat
autorepeat_8051	ciona_repeat
autorepeat_8052	ciona_repeat
autorepeat_8053	ciona_repeat
autorepeat_8054	ciona_repeat
Dr000270	Recon
autorepeat_8055	ciona_repeat
ATCOPIA41LTR	LTR/Copia
autorepeat_8056	ciona_repeat
Dr000271	Recon
autorepeat_8057	ciona_repeat
Dr000272	Recon
autorepeat_8058	ciona_repeat
Dr000273	Recon
autorepeat_8059	ciona_repeat
Dr000274	Recon
Dr000275	Recon
Dr000276	Recon
Dr000277	Recon
Dr000278	Recon
Dr000279	Recon
E_Q9C0U0	ensembl21259/trans	HYPOTHETICAL 137.3 KDA PROTEIN.
autorepeat_7400	ciona_repeat
autorepeat_7401	ciona_repeat
autorepeat_7402	ciona_repeat
Charlie1	DNA/MER1_type  22%
autorepeat_7403	ciona_repeat
MIR3	SINE/MIR
Charlie2	DNA/MER1_type  24-25% div
autorepeat_7404	ciona_repeat
autorepeat_8060	ciona_repeat
Charlie3	DNA/MER1_type (mer1)  9% div
autorepeat_7405	ciona_repeat
autorepeat_8061	ciona_repeat
Charlie4	DNA/MER1_type  23% div
autorepeat_7406	ciona_repeat
autorepeat_8062	ciona_repeat
Charlie5	DNA/MER1_type  19% div
autorepeat_7407	ciona_repeat
autorepeat_8063	ciona_repeat
Charlie6	DNA/MER1_type  20% div 
autorepeat_7408	ciona_repeat
autorepeat_8064	ciona_repeat
ATCOPIA86_I	LTR/Copia
Charlie7	DNA/MER1_type ~23%
autorepeat_7409	ciona_repeat
autorepeat_8065	ciona_repeat
E_Q963U1	ensembl1730/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
Dr000280	Recon
Charlie8	DNA/MER1_type ~25% MER102
autorepeat_8066	ciona_repeat
Dr000281	Recon
autorepeat_8067	ciona_repeat
Charlie9	DNA/MER1_type 19% (MER112)
Dr000282	Recon
autorepeat_8068	ciona_repeat
Dr000283	Recon
autorepeat_8069	ciona_repeat
Dr000284	Recon
Dr000285	Recon
Dr000286	Recon
Dr000287	Recon
Dr000288	Recon
Dr000289	Recon
ATLANTYS3_LTR	LTR/Gypsy
XBR_XL	DNA/T2
autorepeat_7410	ciona_repeat
autorepeat_7411	ciona_repeat
autorepeat_7412	ciona_repeat
autorepeat_7413	ciona_repeat
autorepeat_7414	ciona_repeat
autorepeat_8070	ciona_repeat
autorepeat_7415	ciona_repeat
autorepeat_8071	ciona_repeat
autorepeat_7416	ciona_repeat
autorepeat_8072	ciona_repeat
autorepeat_7417	ciona_repeat
autorepeat_8073	ciona_repeat
autorepeat_7418	ciona_repeat
autorepeat_8074	ciona_repeat
autorepeat_7419	ciona_repeat
autorepeat_8075	ciona_repeat
Dr000290	Recon
autorepeat_8076	ciona_repeat
Dr000291	Recon
autorepeat_8077	ciona_repeat
Dr000292	Recon
autorepeat_8078	ciona_repeat
Dr000293	Recon
autorepeat_8079	ciona_repeat
Dr000294	Recon
Dr000295	Recon
Dr000296	Recon
Dr000297	Recon
(CAAAC)n	Simple_repeat
Dr000298	Recon
Dr000299	Recon
gi|1480675|gb|U60877.1|AAU60877	DNA
drr900	Waterman
drr901	Waterman
drr902	Waterman
GSATX_	Satellite/centromeric
drr903	Waterman
drr904	Waterman
drr905	Waterman
E_Q9UAI3	ensembl920/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
drr906	Waterman
drr907	Waterman
drr908	Waterman
drr909	Waterman
autorepeat_7420	ciona_repeat
SSSINE1	SINE/Pig  
autorepeat_7421	ciona_repeat
autorepeat_7422	ciona_repeat
autorepeat_7423	ciona_repeat
autorepeat_7424	ciona_repeat
autorepeat_8080	ciona_repeat
autorepeat_7425	ciona_repeat
autorepeat_8081	ciona_repeat
autorepeat_7426	ciona_repeat
autorepeat_8082	ciona_repeat
autorepeat_7427	ciona_repeat
autorepeat_8083	ciona_repeat
autorepeat_7428	ciona_repeat
autorepeat_8084	ciona_repeat
autorepeat_7429	ciona_repeat
autorepeat_8085	ciona_repeat
GypsyDR2_LTR	LTR/Gypsy
autorepeat_8086	ciona_repeat
Hu-Z6	snoRNA Human Z6 gmeth? c/d snoRNA intron ?? ?? gi|4128150|HSAJ10679  targets Cm3670
MTV9LTR1_SM	LTR/ERV
autorepeat_8087	ciona_repeat
KIDDOC_OS	DNA
autorepeat_8088	ciona_repeat
L1M2b_5end	LINE/L1
autorepeat_8089	ciona_repeat
drr910	Waterman
drr911	Waterman
drr912	Waterman
drr913	Waterman
drr914	Waterman
(CTACT)n	Simple_repeat
drr915	Waterman
drr916	Waterman
drr917	Waterman
drr918	Waterman
drr919	Waterman
autorepeat_7430	ciona_repeat
autorepeat_7431	ciona_repeat
autorepeat_7432	ciona_repeat
autorepeat_7433	ciona_repeat
autorepeat_7434	ciona_repeat
autorepeat_8090	ciona_repeat
autorepeat_7435	ciona_repeat
autorepeat_8091	ciona_repeat
autorepeat_7436	ciona_repeat
autorepeat_8092	ciona_repeat
autorepeat_7437	ciona_repeat
autorepeat_8093	ciona_repeat
autorepeat_7438	ciona_repeat
autorepeat_8094	ciona_repeat
autorepeat_7439	ciona_repeat
autorepeat_8095	ciona_repeat
autorepeat_8096	ciona_repeat
autorepeat_8097	ciona_repeat
autorepeat_8098	ciona_repeat
autorepeat_8099	ciona_repeat
E_O23757	ensembl11145/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
E_Q9WI36	ensembl17406/trans	REVERSE TRANSCRIPTASE.
drr920	Waterman
drr921	Waterman
drr922	Waterman
drr923	Waterman
drr924	Waterman
drr925	Waterman
drr926	Waterman
drr927	Waterman
drr928	Waterman
drr929	Waterman
autorepeat_7440	ciona_repeat
autorepeat_7441	ciona_repeat
autorepeat_4100	ciona_repeat
autorepeat_7442	ciona_repeat
autorepeat_4101	ciona_repeat
autorepeat_7443	ciona_repeat
autorepeat_7444	ciona_repeat
autorepeat_4102	ciona_repeat
autorepeat_7445	ciona_repeat
autorepeat_4103	ciona_repeat
autorepeat_7446	ciona_repeat
ATCOPIA94LTR	LTR/Copia
autorepeat_4104	ciona_repeat
autorepeat_7447	ciona_repeat
autorepeat_4105	ciona_repeat
autorepeat_7448	ciona_repeat
autorepeat_4106	ciona_repeat
autorepeat_7449	ciona_repeat
autorepeat_4107	ciona_repeat
autorepeat_4108	ciona_repeat
ATCOPIA53_I	LTR/Copia
autorepeat_4109	ciona_repeat
ATLANTYS2_I	LTR/Gypsy
drr930	Waterman
gi|18001003|gb|AF295692.1|AF295692	DNA
drr931	Waterman
drr932	Waterman
drr933	Waterman
(TATAA)n	Simple_repeat
drr934	Waterman
drr935	Waterman
E_Q24690	ensembl103864/low_complexity	HYPOTHETICAL 141.0 KDA PROTEIN.
drr936	Waterman
drr937	Waterman
drr938	Waterman
drr939	Waterman
autorepeat_7450	ciona_repeat
TLD1	Unknown
autorepeat_7451	ciona_repeat
BRIDGE2_FR	LINE/Pufferfish  
TLD2	Unknown
autorepeat_4110	ciona_repeat
autorepeat_7452	ciona_repeat
TLD3	Unknown
EASEL	LTR/Salmon (Oncorhynchus keta)
autorepeat_7453	ciona_repeat
autorepeat_4111	ciona_repeat
autorepeat_7454	ciona_repeat
autorepeat_4112	ciona_repeat
autorepeat_7455	ciona_repeat
autorepeat_4113	ciona_repeat
autorepeat_7456	ciona_repeat
autorepeat_4114	ciona_repeat
autorepeat_7457	ciona_repeat
E_P10272	ensembl24230/trans	POL POLYPROTEIN [CONTAINS: PROTEASE (EC 3.4.23.-); REVERSE TRANSCRIPTASE (EC 2.7.7.49); ENDONUCLEASE].
autorepeat_4115	ciona_repeat
autorepeat_7458	ciona_repeat
autorepeat_4116	ciona_repeat
autorepeat_7459	ciona_repeat
SAMURAI_LTR	LTR/Pufferfish
autorepeat_4117	ciona_repeat
E_P23074	ensembl14606/trans	POL POLYPROTEIN [CONTAINS: PROTEASE (EC 3.4.23.-); REVERSE TRANSCRIPTASE (EC 2.7.7.49); ENDONUCLEASE].
autorepeat_4118	ciona_repeat
autorepeat_4119	ciona_repeat
TA1-2_LTR	LTR/Copia
drr940	Waterman
drr941	Waterman
drr942	Waterman
drr943	Waterman
drr944	Waterman
drr945	Waterman
autorepeat_6800	ciona_repeat
Asp.GTC	tRNA 
drr946	Waterman
autorepeat_6801	ciona_repeat
drr947	Waterman
ATGP2NI1	LTR/Gypsy
autorepeat_6802	ciona_repeat
drr948	Waterman
autorepeat_6803	ciona_repeat
drr949	Waterman
autorepeat_6804	ciona_repeat
autorepeat_7460	ciona_repeat
autorepeat_6805	ciona_repeat
autorepeat_7461	ciona_repeat
autorepeat_6806	ciona_repeat
autorepeat_7462	ciona_repeat
autorepeat_4120	ciona_repeat
autorepeat_6807	ciona_repeat
autorepeat_7463	ciona_repeat
autorepeat_4121	ciona_repeat
autorepeat_6808	ciona_repeat
autorepeat_7464	ciona_repeat
gi|159642|gb|M93689.1|MSQT1RET	DNA
autorepeat_4122	ciona_repeat
autorepeat_6809	ciona_repeat
autorepeat_7465	ciona_repeat
autorepeat_4123	ciona_repeat
autorepeat_7466	ciona_repeat
autorepeat_4124	ciona_repeat
autorepeat_7467	ciona_repeat
autorepeat_4125	ciona_repeat
autorepeat_7468	ciona_repeat
autorepeat_4126	ciona_repeat
autorepeat_7469	ciona_repeat
autorepeat_4127	ciona_repeat
autorepeat_4128	ciona_repeat
autorepeat_4129	ciona_repeat
drr950	Waterman
drr951	Waterman
(CATA)n	Simple_repeat
drr952	Waterman
BARI1	DNA/Tc1
drr953	Waterman
drr954	Waterman
5721,124739,81702	DNA
drr955	Waterman
ANGEL	DNA/HAT
autorepeat_6810	ciona_repeat
drr956	Waterman
autorepeat_6811	ciona_repeat
drr957	Waterman
autorepeat_6812	ciona_repeat
drr958	Waterman
autorepeat_6813	ciona_repeat
drr959	Waterman
autorepeat_6814	ciona_repeat
autorepeat_7470	ciona_repeat
autorepeat_6815	ciona_repeat
autorepeat_7471	ciona_repeat
autorepeat_6816	ciona_repeat
autorepeat_7472	ciona_repeat
(CAGTT)n	Simple_repeat
autorepeat_4130	ciona_repeat
autorepeat_6817	ciona_repeat
autorepeat_7473	ciona_repeat
autorepeat_4131	ciona_repeat
autorepeat_6818	ciona_repeat
autorepeat_7474	ciona_repeat
autorepeat_4132	ciona_repeat
autorepeat_6819	ciona_repeat
autorepeat_7475	ciona_repeat
autorepeat_4133	ciona_repeat
autorepeat_7476	ciona_repeat
autorepeat_4134	ciona_repeat
autorepeat_7477	ciona_repeat
autorepeat_4135	ciona_repeat
autorepeat_7478	ciona_repeat
autorepeat_4136	ciona_repeat
autorepeat_7479	ciona_repeat
E_Q18125	ensembl9619/trans	HYPOTHETICAL 51.7 KDA PROTEIN.
autorepeat_4137	ciona_repeat
E_Q93139	ensembl16622/low_complexity	ORF2.
autorepeat_4138	ciona_repeat
autorepeat_4139	ciona_repeat
MAPMS33	Other
TOS1_OS	LTR
drr960	Waterman
drr961	Waterman
drr962	Waterman
drr963	Waterman
LTR10A	LTR/ERV1  HERVI-LTR 14%
drr964	Waterman
LTR10B	LTR/ERV1 HERVI-LTR 13-14% (plus matches to distinct subs)
drr965	Waterman
LTR10C	LTR/ERV1 HERVI-LTR 6%
autorepeat_6820	ciona_repeat
drr966	Waterman
LTR10D	LTR/ERV1 HERVI-LTR 10% div 
autorepeat_6821	ciona_repeat
drr967	Waterman
gi|11612462|gb|AF294475.1|AF294475	DNA
LTR10E	LTR/ERV1 HERVI-LTR 10% div
autorepeat_6822	ciona_repeat
drr968	Waterman
autorepeat_6823	ciona_repeat
LTR10F	LTR/ERV1
drr969	Waterman
autorepeat_6824	ciona_repeat
autorepeat_7480	ciona_repeat
LTR10G	LTR/ERV1 14%
autorepeat_6825	ciona_repeat
autorepeat_7481	ciona_repeat
autorepeat_6826	ciona_repeat
autorepeat_7482	ciona_repeat
autorepeat_4140	ciona_repeat
autorepeat_6827	ciona_repeat
autorepeat_7483	ciona_repeat
autorepeat_4141	ciona_repeat
autorepeat_6828	ciona_repeat
autorepeat_7484	ciona_repeat
autorepeat_4142	ciona_repeat
autorepeat_6829	ciona_repeat
autorepeat_7485	ciona_repeat
autorepeat_4143	ciona_repeat
autorepeat_7486	ciona_repeat
autorepeat_4144	ciona_repeat
autorepeat_7487	ciona_repeat
autorepeat_4145	ciona_repeat
autorepeat_7488	ciona_repeat
autorepeat_4146	ciona_repeat
autorepeat_7489	ciona_repeat
autorepeat_4147	ciona_repeat
autorepeat_4148	ciona_repeat
autorepeat_4149	ciona_repeat
FUGUSAT1	Satellite mini-satellite_repeat_118-bp_Brenner_et_al_1993
VANDAL18NA	DNA/MuDR
VANDAL18NB	DNA/MuDR
drr970	Waterman
drr971	Waterman
drr972	Waterman
130594..103316	DNA
drr973	Waterman
drr974	Waterman
drr975	Waterman
autorepeat_6830	ciona_repeat
drr976	Waterman
TC1DR1	DNA/TC1
autorepeat_6831	ciona_repeat
drr977	Waterman
TC1DR2	DNA/TC1
autorepeat_6832	ciona_repeat
drr978	Waterman
TC1DR3	DNA/TC1
autorepeat_6833	ciona_repeat
drr979	Waterman
ATCOPIA26LTR	LTR/Copia
autorepeat_6834	ciona_repeat
autorepeat_7490	ciona_repeat
DMHCHRMA	DNA
autorepeat_6835	ciona_repeat
autorepeat_7491	ciona_repeat
autorepeat_6836	ciona_repeat
autorepeat_7492	ciona_repeat
autorepeat_4150	ciona_repeat
autorepeat_6837	ciona_repeat
autorepeat_7493	ciona_repeat
77905..46088	DNA
autorepeat_4151	ciona_repeat
autorepeat_6838	ciona_repeat
autorepeat_7494	ciona_repeat
autorepeat_4152	ciona_repeat
autorepeat_6839	ciona_repeat
autorepeat_7495	ciona_repeat
autorepeat_4153	ciona_repeat
autorepeat_7496	ciona_repeat
autorepeat_4154	ciona_repeat
autorepeat_7497	ciona_repeat
Hu-U71a	snoRNA Human U71a pu haca snoRNA intron ?? ?? gi|2145441|emb|Y11165.1|HSSNOU71A
autorepeat_4155	ciona_repeat
autorepeat_7498	ciona_repeat
CEREBA_I	LTR/Barley gypsy
Hu-U71b	snoRNA Human U71b pu haca snoRNA intron ?? ?? gi|2145442|emb|Y11166.1|HSSNOU71B
autorepeat_4156	ciona_repeat
autorepeat_7499	ciona_repeat
RLTRSRC_MA	LTR/ERV
autorepeat_4157	ciona_repeat
autorepeat_4158	ciona_repeat
autorepeat_4159	ciona_repeat
(CAGG)n	Simple_repeat
drr980	Waterman
drr981	Waterman
drr982	Waterman
drr983	Waterman
drr984	Waterman
LTR12B	LTR/ERV1
drr985	Waterman
autorepeat_6840	ciona_repeat
LTR12C	LTR/ERV1
drr986	Waterman
IAPEy-int	LTR/ERVK
autorepeat_6841	ciona_repeat
LTR12D	LTR/ERV1
drr987	Waterman
autorepeat_6842	ciona_repeat
LTR12E	LTR/ERV1
drr988	Waterman
L1PA10	LINE/L1
autorepeat_3500	ciona_repeat
autorepeat_6843	ciona_repeat
drr989	Waterman
L1PA11	LINE/L1
autorepeat_3501	ciona_repeat
autorepeat_6844	ciona_repeat
L1PA12	LINE/L1
autorepeat_3502	ciona_repeat
autorepeat_6845	ciona_repeat
L1PA13	LINE/L1
autorepeat_3503	ciona_repeat
autorepeat_6846	ciona_repeat
L1PA14	LINE/L1
autorepeat_3504	ciona_repeat
autorepeat_4160	ciona_repeat
autorepeat_6847	ciona_repeat
L1PA15	LINE/L1
autorepeat_3505	ciona_repeat
autorepeat_4161	ciona_repeat
autorepeat_6848	ciona_repeat
E_Q93645	ensembl9699/low_complexity	F30A10.7 PROTEIN.
L1PA16	LINE/L1
autorepeat_3506	ciona_repeat
autorepeat_4162	ciona_repeat
autorepeat_6849	ciona_repeat
autorepeat_3507	ciona_repeat
autorepeat_4163	ciona_repeat
L1PA17	LINE/L1
autorepeat_3508	ciona_repeat
autorepeat_4164	ciona_repeat
ATCOPIA47_I	LTR/Copia
autorepeat_3509	ciona_repeat
autorepeat_4165	ciona_repeat
autorepeat_4166	ciona_repeat
autorepeat_4167	ciona_repeat
autorepeat_4168	ciona_repeat
autorepeat_4169	ciona_repeat
FUGUREP1	Unknown
FUGUREP2	Unknown  has satellitic qualities
FUGUREP3	DNA/MuDR?  18% kimura,  faint homology at protein level to Arnold4 in Arabidopsis (E val 0.009), possibly not significant
drr990	Waterman
drr991	Waterman
drr992	Waterman
drr993	Waterman
E_Q9NBX4	ensembl12276/low_complexity	HYPOTHETICAL 102.8 KDA PROTEIN.
LTR13A	LTR/ERVK
drr994	Waterman
R1_DM	LINE/R1  R1Dm.
drr995	Waterman
autorepeat_6850	ciona_repeat
drr996	Waterman
DOC2	DNA
autorepeat_6851	ciona_repeat
drr997	Waterman
DOC3	DNA
autorepeat_6852	ciona_repeat
drr998	Waterman
autorepeat_3510	ciona_repeat
autorepeat_6853	ciona_repeat
drr999	Waterman
autorepeat_3511	ciona_repeat
autorepeat_6854	ciona_repeat
autorepeat_3512	ciona_repeat
autorepeat_6855	ciona_repeat
autorepeat_3513	ciona_repeat
autorepeat_6856	ciona_repeat
148129	DNA
autorepeat_3514	ciona_repeat
autorepeat_4170	ciona_repeat
autorepeat_6857	ciona_repeat
autorepeat_3515	ciona_repeat
autorepeat_4171	ciona_repeat
autorepeat_6858	ciona_repeat
autorepeat_3516	ciona_repeat
autorepeat_4172	ciona_repeat
autorepeat_6859	ciona_repeat
autorepeat_3517	ciona_repeat
autorepeat_4173	ciona_repeat
autorepeat_3518	ciona_repeat
autorepeat_4174	ciona_repeat
Hu-U73a	snoRNA Human U73a gmeth c/d snoRNA intron 4 ribosomal protein S3a (RPS3a) gi|1841927|HSZ83334
autorepeat_3519	ciona_repeat
autorepeat_4175	ciona_repeat
Hu-U73b	snoRNA Human U73b gmeth c/d snoRNa intron 3 ribosomal protein S3a gi|1841927
autorepeat_4176	ciona_repeat
autorepeat_4177	ciona_repeat
ATHILA	LTR/Gypsy
autorepeat_4178	ciona_repeat
autorepeat_4179	ciona_repeat
autorepeat_400	ciona_repeat
autorepeat_401	ciona_repeat
autorepeat_402	ciona_repeat
autorepeat_403	ciona_repeat
E_Q9U1P8	ensembl11666/trans	Y94A7B.2 PROTEIN.
autorepeat_404	ciona_repeat
autorepeat_405	ciona_repeat
autorepeat_406	ciona_repeat
autorepeat_407	ciona_repeat
CATCH_I	LTR/Pufferfish  
(GGAA)n	Simple_repeat
autorepeat_408	ciona_repeat
autorepeat_409	ciona_repeat
LTR14A	LTR/ERVK  6% div HERVK14-LTR
LTR14B	LTR/ERVK  6% div HERVK14-LTR
LTR14C	LTR/ERVK HERVK14C-LTR
autorepeat_6860	ciona_repeat
autorepeat_6861	ciona_repeat
autorepeat_6862	ciona_repeat
autorepeat_3520	ciona_repeat
autorepeat_6863	ciona_repeat
INVADER4_I	LTR/Gypsy
autorepeat_3521	ciona_repeat
autorepeat_6864	ciona_repeat
autorepeat_3522	ciona_repeat
autorepeat_6865	ciona_repeat
autorepeat_3523	ciona_repeat
autorepeat_6866	ciona_repeat
HATN15_DR	DNA
TOL3_OL	DNA/Medaka  (Oryzias latipes)
autorepeat_3524	ciona_repeat
autorepeat_4180	ciona_repeat
autorepeat_6867	ciona_repeat
autorepeat_3525	ciona_repeat
autorepeat_4181	ciona_repeat
autorepeat_6868	ciona_repeat
autorepeat_3526	ciona_repeat
autorepeat_4182	ciona_repeat
autorepeat_6869	ciona_repeat
autorepeat_3527	ciona_repeat
autorepeat_4183	ciona_repeat
autorepeat_3528	ciona_repeat
autorepeat_4184	ciona_repeat
autorepeat_3529	ciona_repeat
autorepeat_4185	ciona_repeat
autorepeat_4186	ciona_repeat
autorepeat_4187	ciona_repeat
autorepeat_4188	ciona_repeat
autorepeat_4189	ciona_repeat
(AGGGGG)n	Simple_repeat
autorepeat_410	ciona_repeat
autorepeat_411	ciona_repeat
Ala_tRNA	tRNA
ARNOLDY1	DNA/MuDR
autorepeat_412	ciona_repeat
ARNOLDY2	DNA/MuDR
autorepeat_413	ciona_repeat
ATCOPIA60LTR	LTR/Copia
autorepeat_414	ciona_repeat
autorepeat_415	ciona_repeat
autorepeat_416	ciona_repeat
autorepeat_417	ciona_repeat
autorepeat_418	ciona_repeat
autorepeat_419	ciona_repeat
27374,102467..46115	DNA
152069,22298..49677,24221..55237,68737..64729,147450..126626	DNA
autorepeat_6870	ciona_repeat
autorepeat_6871	ciona_repeat
autorepeat_6872	ciona_repeat
autorepeat_3530	ciona_repeat
autorepeat_6873	ciona_repeat
autorepeat_3531	ciona_repeat
autorepeat_6874	ciona_repeat
autorepeat_3532	ciona_repeat
autorepeat_6875	ciona_repeat
autorepeat_3533	ciona_repeat
autorepeat_6876	ciona_repeat
autorepeat_3534	ciona_repeat
autorepeat_4190	ciona_repeat
autorepeat_6877	ciona_repeat
autorepeat_3535	ciona_repeat
autorepeat_4191	ciona_repeat
autorepeat_6878	ciona_repeat
autorepeat_3536	ciona_repeat
autorepeat_4192	ciona_repeat
autorepeat_6879	ciona_repeat
autorepeat_3537	ciona_repeat
autorepeat_4193	ciona_repeat
autorepeat_3538	ciona_repeat
autorepeat_4194	ciona_repeat
105796,128056..122367,140834..123527,98585..45562	DNA
DM23420	DNA
autorepeat_3539	ciona_repeat
autorepeat_4195	ciona_repeat
autorepeat_4196	ciona_repeat
autorepeat_4197	ciona_repeat
autorepeat_4198	ciona_repeat
autorepeat_4199	ciona_repeat
E_Q963Z3	ensembl7725/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
E_O61451	ensembl18662/low_complexity	TRANSPOSASE.
autorepeat_420	ciona_repeat
autorepeat_421	ciona_repeat
autorepeat_422	ciona_repeat
autorepeat_423	ciona_repeat
autorepeat_424	ciona_repeat
autorepeat_425	ciona_repeat
autorepeat_426	ciona_repeat
gi|1420918|gb|U55049.1|AGU55049	DNA
autorepeat_427	ciona_repeat
AluSg1	SINE/Alu
autorepeat_428	ciona_repeat
autorepeat_429	ciona_repeat
LTR16A	LTR/ERVL   >20% div  HERV(L)16 LTR
LTR16B	LTR/ERVL   >20% div HERV(L)16 LTR
LTR16C	LTR/ERVL  23-25% div HERV(L)16 LTR
ATMU1	DNA/MuDR
autorepeat_6880	ciona_repeat
ATCOPIA79LTR	LTR/Copia
ATMU2	DNA/MuDR
autorepeat_6881	ciona_repeat
LTR16D	LTR/ERVL 28% div, 37% kimura 20jul2001
ATMU3	DNA/MuDR
(CAG)n	Simple_repeat
autorepeat_6882	ciona_repeat
ATMU4	DNA/MuDR
autorepeat_3540	ciona_repeat
autorepeat_6883	ciona_repeat
autorepeat_3541	ciona_repeat
autorepeat_6884	ciona_repeat
ATMU5	DNA/MuDR
autorepeat_3542	ciona_repeat
autorepeat_6885	ciona_repeat
ATMU6	DNA/MuDR
autorepeat_3543	ciona_repeat
autorepeat_6886	ciona_repeat
ATMU7	DNA/MuDR
autorepeat_3544	ciona_repeat
autorepeat_6887	ciona_repeat
ATMU8	DNA/MuDR
autorepeat_3545	ciona_repeat
autorepeat_6888	ciona_repeat
ATMU9	DNA/MuDR
autorepeat_3546	ciona_repeat
autorepeat_6889	ciona_repeat
autorepeat_3547	ciona_repeat
autorepeat_3548	ciona_repeat
autorepeat_3549	ciona_repeat
(CACGT)n	Simple_repeat
Gln.TTG	tRNA 
E_Q9U998	ensembl7152/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
autorepeat_430	ciona_repeat
autorepeat_431	ciona_repeat
autorepeat_432	ciona_repeat
autorepeat_433	ciona_repeat
autorepeat_434	ciona_repeat
autorepeat_435	ciona_repeat
autorepeat_436	ciona_repeat
autorepeat_437	ciona_repeat
autorepeat_438	ciona_repeat
autorepeat_439	ciona_repeat
autorepeat_6890	ciona_repeat
Contig800	WI_ciona_repeat
LTR46-int	LTR/ERV1
autorepeat_6891	ciona_repeat
Contig801	WI_ciona_repeat
autorepeat_6892	ciona_repeat
Contig802	WI_ciona_repeat
autorepeat_3550	ciona_repeat
autorepeat_6893	ciona_repeat
BHIKHARI_I	LTR
Contig803	WI_ciona_repeat
autorepeat_3551	ciona_repeat
autorepeat_6894	ciona_repeat
autorepeat_3552	ciona_repeat
autorepeat_6895	ciona_repeat
Contig804	WI_ciona_repeat
autorepeat_3553	ciona_repeat
autorepeat_6896	ciona_repeat
Contig805	WI_ciona_repeat
MER41-internal	LTR/MER4-group  
ATCOPIA8BLTR	LTR/Copia 
autorepeat_3554	ciona_repeat
autorepeat_6897	ciona_repeat
Contig806	WI_ciona_repeat
autorepeat_3555	ciona_repeat
autorepeat_6898	ciona_repeat
Contig807	WI_ciona_repeat
autorepeat_3556	ciona_repeat
autorepeat_6899	ciona_repeat
Contig808	WI_ciona_repeat
autorepeat_3557	ciona_repeat
Contig809	WI_ciona_repeat
(GGAGA)n	Simple_repeat
autorepeat_3558	ciona_repeat
autorepeat_3559	ciona_repeat
REP3	LTR/ERVL 20% div, 5 bp target duplication site
PB1D7	SINE/Alu
PB1D9	SINE/Alu
E_O76252	ensembl15363/low_complexity	TRANSPOSASE.
autorepeat_440	ciona_repeat
gi|3095138|gb|AF054222.1|AF054222	DNA
autorepeat_441	ciona_repeat
L1MC4_5end	LINE/L1
autorepeat_442	ciona_repeat
autorepeat_443	ciona_repeat
autorepeat_444	ciona_repeat
autorepeat_445	ciona_repeat
autorepeat_446	ciona_repeat
autorepeat_447	ciona_repeat
autorepeat_448	ciona_repeat
autorepeat_449	ciona_repeat
